ForecastID,Confirmed,Deaths
139,121237,2815
140,14262,171
141,158416,1853
142,651084,13206
143,52942,418
144,1642,58
145,123855,2615
146,75650,1928
147,10758,227
148,77736,1138
149,3944,39
150,129429,2252
151,5607,39
152,203713,5167
153,62817,855
154,732577,13501
155,58737,1956
156,53291,4468
157,17663,611
158,636428,11598
159,277890,5903
160,9528,77
161,33226,391
162,245114,8339
163,98174,3351
164,70058,1175
165,45340,466
166,51155,965
167,150856,5121
168,4630,132
169,110189,3782
170,130344,9140
171,116271,6819
172,79196,1928
173,85606,2573
174,92356,1591
175,8062,112
176,35335,415
177,70598,1369
178,7319,436
179,193142,15902
180,25898,792
181,437233,32989
182,170916,2795
183,12960,144
184,126019,4235
185,61720,848
186,27386,478
187,141366,7738
188,22321,1060
189,121972,2839
190,14552,173
191,160195,1888
192,656820,13386
193,53461,422
194,1650,58
195,125041,2633
196,75885,1934
197,11003,232
198,78606,1137
199,3989,40
200,130171,2271
201,5705,40
202,204474,5212
203,63177,871
204,733335,13591
205,59162,1957
206,53266,4466
207,17698,609
208,639671,11716
209,280009,6005
210,9853,78
211,33384,393
212,247292,8354
213,99332,3364
214,71183,1173
215,46028,468
216,52001,971
217,150768,5115
218,4663,133
219,110806,3790
220,130814,9158
221,117048,6837
222,80204,1936
223,86006,2590
224,94078,1603
225,8205,115
226,35480,415
227,71138,1381
228,7335,437
229,193470,15872
230,26039,796
231,437891,32995
232,172161,2824
233,13283,144
234,126681,4271
235,62758,859
236,27578,480
237,141972,7752
238,22301,1061
239,122874,2882
240,14865,174
241,160626,1914
242,662177,13470
243,53856,422
244,1657,57
245,126449,2642
246,76343,1939
247,11179,239
248,79534,1145
249,4003,40
250,130481,2278
251,5749,41
252,204715,5174
253,63410,878
254,734607,13575
255,59445,1955
256,53241,4465
257,17736,608
258,642262,11719
259,280498,6034
260,10044,78
261,33190,393
262,249117,8362
263,100200,3370
264,72065,1183
265,46189,468
266,52147,973
267,152177,5172
268,4690,133
269,111346,3795
270,131173,9172
271,117709,6846
272,81175,1952
273,85872,2592
274,95486,1606
275,8237,114
276,35625,415
277,71361,1375
278,7337,437
279,193695,15826
280,26149,797
281,438465,33004
282,172841,2824
283,13515,145
284,127025,4261
285,63440,860
286,27821,482
287,142408,7756
288,22280,1062
289,123422,2887
290,15150,174
291,160940,1923
292,663539,13536
293,54192,421
294,1666,57
295,127504,2643
296,76687,1937
297,11335,242
298,80025,1144
299,4021,40
300,131089,2295
301,5783,41
302,204919,5112
303,63607,889
304,739466,13597
305,59693,1955
306,53524,4469
307,17793,607
308,644114,11746
309,280795,6054
310,10152,81
311,33335,397
312,250796,8370
313,101119,3374
314,72733,1192
315,47083,472
316,52722,979
317,152608,5169
318,4710,133
319,111830,3797
320,131529,9186
321,118241,6856
322,81951,1961
323,86283,2593
324,96635,1616
325,8261,115
326,35832,419
327,71276,1376
328,7344,436
329,193911,15788
330,26241,800
331,438926,33010
332,173606,2838
333,13718,145
334,127433,4271
335,63908,863
336,27870,482
337,143015,7758
338,22512,1067
339,123755,2892
340,15357,173
341,161719,1939
342,669387,13579
343,54377,423
344,1671,57
345,128353,2643
346,76940,1935
347,11477,242
348,80335,1143
349,4053,41
350,130870,2308
351,5875,42
352,205643,5160
353,63606,909
354,747687,13739
355,60069,1957
356,53532,4468
357,17824,613
358,647345,11949
359,282488,6153
360,10401,80
361,33571,409
362,252509,8419
363,102034,3398
364,73396,1210
365,47517,475
366,53431,988
367,153054,5224
368,4727,133
369,112257,3806
370,131976,9191
371,119250,6883
372,82467,1975
373,87010,2632
374,98144,1628
375,8332,118
376,36101,423
377,71395,1394
378,7352,436
379,194192,15757
380,26348,802
381,439504,33021
382,174038,2869
383,14046,146
384,127807,4308
385,64478,881
386,28020,490
387,143635,7784
388,22618,1070
389,127980,2931
390,15522,173
391,162335,1982
392,699991,13687
393,54537,429
394,1674,57
395,129603,2661
396,77188,1948
397,11648,250
398,80770,1146
399,4083,42
400,131263,2334
401,5936,42
402,205917,5227
403,64009,925
404,753290,13913
405,60401,1960
406,53661,4469
407,17837,612
408,650670,12097
409,284250,6203
410,10700,82
411,33845,419
412,254667,8451
413,102749,3413
414,74571,1222
415,48396,480
416,54301,997
417,153789,5279
418,4748,133
419,112589,3813
420,132390,9215
421,120051,6894
422,83161,1995
423,87848,2672
424,100021,1639
425,8481,120
426,36353,427
427,71151,1417
428,7357,437
429,194470,15709
430,26499,806
431,440107,33033
432,174738,2898
433,14295,147
434,128530,4335
435,65152,902
436,28109,496
437,144222,7812
438,22686,1073
439,127733,2966
440,15779,175
441,163532,2016
442,706680,13888
443,54804,433
444,1680,57
445,130570,2679
446,77324,1947
447,11873,255
448,81893,1158
449,4114,42
450,132591,2355
451,6028,42
452,206521,5272
453,64656,935
454,758331,14041
455,60799,1962
456,53728,4471
457,17894,612
458,654030,12163
459,286048,6272
460,11041,84
461,34183,425
462,256814,8473
463,103922,3426
464,76431,1237
465,48936,485
466,55050,1007
467,154523,5314
468,4778,133
469,113088,3819
470,132871,9241
471,120915,6917
472,84196,2011
473,88352,2693
474,101940,1652
475,8654,121
476,36658,435
477,71745,1441
478,7369,440
479,194766,15840
480,26672,810
481,440789,33035
482,175701,2924
483,14605,146
484,129151,4357
485,65935,916
486,28317,500
487,144913,7832
488,22781,1076
489,128020,3010
490,16094,178
491,164610,2060
492,712991,14094
493,55226,436
494,1689,57
495,131769,2693
496,77787,1955
497,12012,257
498,82741,1164
499,4155,43
500,133562,2371
501,6164,43
502,207011,5297
503,65214,953
504,761821,14188
505,61094,1968
506,53881,4471
507,18015,616
508,657956,12272
509,288270,6362
510,11316,86
511,34336,435
512,259318,8499
513,105083,3440
514,77836,1254
515,49820,488
516,55747,1015
517,155218,5374
518,4811,133
519,113680,3826
520,133355,9266
521,121637,6929
522,85121,2026
523,88983,2721
524,103733,1664
525,8799,124
526,36970,439
527,72183,1458
528,7389,441
529,195132,15804
530,26811,813
531,441462,33044
532,177146,2948
533,14932,146
534,130313,4388
535,66924,924
536,28546,506
537,145637,7855
538,22871,1078
539,128743,3034
540,16387,180
541,166425,2096
542,718453,14278
543,55753,440
544,1697,57
545,132958,2711
546,78019,1960
547,12265,263
548,83621,1163
549,4200,44
550,134309,2390
551,6263,44
552,207778,5343
553,65575,969
554,762442,14278
555,61522,1970
556,53855,4470
557,18049,614
558,661205,12391
559,290414,6468
560,11654,88
561,34494,436
562,261505,8515
563,106253,3454
564,78962,1252
565,50512,490
566,56610,1020
567,155110,5365
568,4844,134
569,114300,3835
570,133826,9284
571,122415,6946
572,86141,2033
573,89379,2738
574,105466,1675
575,8946,127
576,37111,439
577,72729,1470
578,7405,442
579,195460,15773
580,26952,817
581,442121,33050
582,178405,2976
583,15261,147
584,130975,4425
585,67987,934
586,28739,508
587,146242,7869
588,22848,1079
589,129641,3078
590,16707,181
591,166838,2122
592,723510,14359
593,56152,440
594,1704,56
595,134384,2720
596,78482,1966
597,12440,270
598,84562,1171
599,4214,44
600,134609,2397
601,6303,44
602,208014,5303
603,65804,976
604,763600,14257
605,61804,1967
606,53829,4468
607,18087,613
608,663779,12389
609,290866,6494
610,11833,88
611,34287,435
612,263318,8523
613,107113,3459
614,79820,1261
615,50627,491
616,56711,1022
617,156541,5424
618,4871,134
619,114842,3840
620,134184,9298
621,123071,6955
622,87121,2049
623,89221,2739
624,106849,1678
625,8971,127
626,37252,439
627,72953,1463
628,7407,442
629,195685,15728
630,27061,819
631,442694,33059
632,179077,2975
633,15486,147
634,131311,4414
635,68663,935
636,28984,509
637,146673,7872
638,22825,1080
639,130167,3081
640,16994,181
641,167130,2129
642,724234,14421
643,56487,439
644,1712,56
645,135434,2720
646,78827,1963
647,12593,273
648,85039,1171
649,4232,45
650,135218,2414
651,6333,45
652,208215,5239
653,65995,986
654,768487,14274
655,62048,1967
656,54114,4473
657,18144,611
658,665591,12412
659,291119,6510
660,11916,91
661,34433,439
662,264978,8530
663,108027,3463
664,80442,1270
665,51546,494
666,57279,1028
667,156967,5419
668,4891,134
669,115326,3842
670,134537,9312
671,123592,6965
672,87892,2058
673,89631,2739
674,107941,1688
675,8988,128
676,37458,444
677,72860,1462
678,7415,441
679,195900,15690
680,27151,822
681,443155,33065
682,179837,2989
683,15678,147
684,131711,4424
685,69109,937
686,29029,509
687,147280,7874
688,23060,1085
689,130467,3085
690,17194,180
691,167904,2143
692,729842,14458
693,56666,441
694,1718,56
695,136265,2720
696,79079,1962
697,12731,272
698,85324,1169
699,4263,45
700,134974,2426
701,6426,46
702,208943,5288
703,65981,1007
704,776868,14418
705,62425,1970
706,54121,4472
707,18174,618
708,668827,12621
709,292820,6612
710,12164,89
711,34671,452
712,266672,8579
713,108937,3487
714,81058,1288
715,51961,497
716,57994,1037
717,157408,5475
718,4907,134
719,115750,3851
720,134985,9317
721,124612,6993
722,88384,2072
723,90367,2779
724,109439,1700
725,9056,130
726,37728,447
727,72978,1480
728,7422,441
729,196181,15659
730,27258,824
731,443732,33076
732,180252,3021
733,16012,149
734,132078,4460
735,69665,955
736,29178,518
737,147900,7901
738,23167,1088
739,134864,3125
740,17348,181
741,168510,2187
742,762292,14566
743,56820,447
744,1721,56
745,137523,2739
746,79325,1974
747,12902,281
748,85741,1172
749,4294,46
750,135361,2453
751,6486,46
752,209214,5356
753,66387,1023
754,782527,14596
755,62757,1973
756,54250,4473
757,18187,617
758,672160,12772
759,294592,6661
760,12472,91
761,34949,462
762,268839,8612
763,109634,3502
764,82241,1300
765,52862,502
766,58882,1047
767,158147,5531
768,4928,134
769,116077,3857
770,135399,9341
771,125415,7003
772,89067,2093
773,91218,2820
774,111345,1711
775,9209,132
776,37981,451
777,72723,1504
778,7427,442
779,196460,15612
780,27410,828
781,444335,33088
782,180946,3050
783,16257,149
784,132805,4488
785,70334,977
786,29264,524
787,148487,7928
788,23235,1091
789,134552,3160
790,17604,182
791,169719,2222
792,768798,14771
793,57084,451
794,1726,56
795,138480,2757
796,79456,1973
797,13131,286
798,86890,1184
799,4325,47
800,136712,2474
801,6579,46
802,209819,5402
803,67045,1032
804,787601,14726
805,63158,1975
806,54317,4474
807,18244,616
808,675530,12836
809,296402,6729
810,12826,94
811,35293,468
812,270992,8634
813,110820,3515
814,84179,1315
815,53393,507
816,59639,1057
817,158883,5565
818,4959,134
819,116576,3864
820,135881,9367
821,126284,7027
822,90116,2109
823,91724,2842
824,113298,1725
825,9388,133
826,38289,460
827,73325,1529
828,7439,445
829,196755,15741
830,27585,831
831,445018,33091
832,181911,3077
833,16571,148
834,133425,4510
835,71120,992
836,29474,527
837,149180,7949
838,23330,1095
839,134804,3205
840,17925,185
841,170805,2268
842,774899,14983
843,57510,454
844,1735,56
845,139682,2771
846,79923,1981
847,13266,287
848,87746,1191
849,4366,47
850,137695,2490
851,6720,47
852,210310,5427
853,67611,1051
854,791065,14876
855,63452,1981
856,54471,4475
857,18366,621
858,679484,12946
859,298651,6822
860,13105,96
861,35446,478
862,273522,8660
863,111992,3529
864,85614,1333
865,54299,510
866,60339,1065
867,159580,5627
868,4991,134
869,117170,3871
870,136366,9392
871,127003,7038
872,91046,2124
873,92361,2870
874,115110,1736
875,9537,137
876,38604,464
877,73767,1546
878,7459,446
879,197122,15705
880,27724,835
881,445691,33099
882,183377,3100
883,16904,148
884,134606,4541
885,72129,999
886,29705,533
887,149907,7972
888,23420,1097
889,135514,3229
890,18222,187
891,172655,2304
892,780086,15170
893,58046,459
894,1743,56
895,140875,2789
896,80154,1987
897,13526,293
898,88636,1190
899,4412,48
900,138447,2509
901,6821,48
902,211081,5473
903,67973,1067
904,791550,14965
905,63883,1983
906,54444,4473
907,18400,619
908,682738,13067
909,300818,6930
910,13456,97
911,35603,479
912,275718,8675
913,113174,3543
914,86742,1330
915,54996,512
916,61219,1070
917,159452,5616
918,5025,135
919,117794,3880
920,136839,9410
921,127781,7056
922,92078,2131
923,92753,2887
924,116854,1748
925,9687,140
926,38742,463
927,74321,1558
928,7475,447
929,197451,15675
930,27865,839
931,446350,33105
932,184648,3129
933,17239,149
934,135270,4579
935,73216,1010
936,29899,535
937,150513,7986
938,23395,1098
939,136409,3274
940,18548,189
941,173050,2330
942,784842,15248
943,58447,459
944,1750,55
945,142319,2798
946,80621,1992
947,13701,300
948,89590,1198
949,4425,48
950,138738,2515
951,6858,48
952,211314,5432
953,68197,1073
954,792594,14938
955,64163,1980
956,54417,4472
957,18438,618
958,685297,13059
959,301233,6953
960,13622,97
961,35385,477
962,277520,8683
963,114025,3548
964,87575,1339
965,55065,513
966,61275,1072
967,160906,5675
968,5052,135
969,118337,3884
970,137194,9424
971,128432,7065
972,93067,2147
973,92571,2886
974,118211,1750
975,9705,139
976,38879,463
977,74545,1550
978,7478,447
979,197675,15629
980,27973,840
981,446924,33115
982,185313,3127
983,17456,150
984,135596,4566
985,73887,1009
986,30148,537
987,150938,7989
988,23369,1099
989,136913,3276
990,18838,188
991,173320,2334
992,784928,15306
993,58783,457
994,1758,55
995,143363,2798
996,80967,1989
997,13851,303
998,90053,1197
999,4442,49
1000,139347,2532
1001,6883,48
1002,211510,5367
1003,68383,1084
1004,797509,14952
1005,64403,1980
1006,54704,4476
1007,18495,616
1008,687068,13078
1009,301443,6966
1010,13680,100
1011,35530,481
1012,279159,8690
1013,114935,3552
1014,88150,1348
1015,56008,516
1016,61837,1078
1017,161326,5669
1018,5072,135
1019,118821,3887
1020,137546,9438
1021,128943,7074
1022,93832,2155
1023,92978,2885
1024,119248,1760
1025,9715,140
1026,39083,468
1027,74445,1549
1028,7485,446
1029,197889,15592
1030,28062,843
1031,447383,33120
1032,186068,3140
1033,17638,150
1034,135990,4576
1035,74310,1011
1036,30187,537
1037,151544,7991
1038,23609,1104
1039,137178,3278
1040,19031,187
1041,174090,2347
1042,790296,15338
1043,58956,459
1044,1764,55
1045,144178,2797
1046,81217,1988
1047,13985,303
1048,90312,1195
1049,4473,49
1050,139077,2545
1051,6978,49
1052,212242,5416
1053,68356,1105
1054,806050,15098
1055,64782,1983
1056,54711,4475
1057,18525,623
1058,690309,13293
1059,303152,7070
1060,13928,99
1061,35771,495
1062,280836,8740
1063,115840,3576
1064,88720,1366
1065,56405,519
1066,62556,1086
1067,161762,5726
1068,5088,135
1069,119243,3896
1070,137995,9442
1071,129974,7102
1072,94301,2169
1073,93724,2927
1074,120734,1773
1075,9780,142
1076,39355,471
1077,74560,1567
1078,7492,446
1079,198171,15561
1080,28168,845
1081,447960,33131
1082,186467,3172
1083,17979,151
1084,136348,4613
1085,74852,1030
1086,30336,545
1087,152165,8017
1088,23716,1107
1089,141747,3319
1090,19173,188
1091,174685,2393
1092,824594,15445
1093,59102,465
1094,1767,55
1095,145442,2816
1096,81462,2001
1097,14155,311
1098,90713,1198
1099,4504,50
1100,139458,2572
1101,7036,50
1102,212510,5485
1103,68764,1121
1104,811764,15280
1105,65114,1986
1106,54840,4476
1107,18537,622
1108,693651,13447
1109,304934,7118
1110,14243,100
1111,36053,505
1112,283010,8772
1113,116519,3591
1114,89912,1378
1115,57328,525
1116,63463,1096
1117,162504,5783
1118,5108,135
1119,119565,3902
1120,138408,9467
1121,130779,7112
1122,94973,2191
1123,94589,2968
1124,122670,1783
1125,9937,144
1126,39609,475
1127,74294,1592
1128,7497,447
1129,198449,15514
1130,28321,850
1131,448563,33144
1132,187153,3202
1133,18219,151
1134,137079,4641
1135,75515,1052
1136,30419,551
1137,152751,8045
1138,23784,1110
1139,141372,3354
1140,19429,189
1141,175906,2428
1142,830916,15654
1143,59364,469
1144,1772,55
1145,146389,2834
1146,81589,2000
1147,14389,316
1148,91887,1211
1149,4535,51
1150,140833,2593
1151,7130,50
1152,213118,5532
1153,69434,1130
1154,816872,15411
1155,65516,1987
1156,54907,4478
1157,18594,621
1158,697030,13510
1159,306756,7187
1160,14612,103
1161,36403,511
1162,285170,8794
1163,117717,3605
1164,91927,1394
1165,57850,530
1166,64227,1106
1167,163244,5817
1168,5139,135
1169,120063,3908
1170,138891,9493
1171,131652,7136
1172,96035,2207
1173,95095,2990
1174,124655,1797
1175,10122,145
1176,39921,484
1177,74905,1617
1178,7509,450
1179,198744,15643
1180,28497,853
1181,449247,33146
1182,188122,3229
1183,18537,150
1184,137700,4663
1185,76305,1067
1186,30630,555
1187,153447,8066
1188,23880,1113
1189,141588,3401
1190,19756,192
1191,177000,2475
1192,836806,15871
1193,59794,472
1194,1781,55
1195,147596,2848
1196,82060,2007
1197,14519,318
1198,92751,1217
1199,4577,51
1200,141828,2609
1201,7276,51
1202,213609,5557
1203,70008,1149
1204,820309,15563
1205,65809,1994
1206,55062,4479
1207,18718,626
1208,701012,13620
1209,309032,7281
1210,14893,105
1211,36555,522
1212,287727,8821
1213,118901,3618
1214,93393,1412
1215,58778,533
1216,64931,1114
1217,163943,5879
1218,5172,135
1219,120661,3916
1220,139378,9518
1221,132369,7147
1222,96971,2222
1223,95738,3018
1224,126486,1809
1225,10274,149
1226,40239,488
1227,75352,1635
1228,7529,451
1229,199112,15607
1230,28636,856
1231,449920,33155
1232,189607,3253
1233,18876,150
1234,138899,4695
1235,77333,1074
1236,30864,561
1237,154177,8088
1238,23970,1116
1239,142285,3424
1240,20057,195
1241,178884,2512
1242,841720,16062
1243,60338,477
1244,1789,55
1245,148793,2867
1246,82289,2013
1247,14787,324
1248,93651,1216
1249,4624,52
1250,142585,2628
1251,7379,52
1252,214384,5604
1253,70370,1165
1254,820658,15652
1255,66244,1995
1256,55033,4477
1257,18751,624
1258,704272,13742
1259,311223,7392
1260,15257,107
1261,36713,522
1262,289931,8836
1263,120095,3632
1264,94521,1408
1265,59480,534
1266,65828,1119
1267,163794,5867
1268,5206,136
1269,121289,3925
1270,139851,9537
1271,133148,7165
1272,98015,2228
1273,96127,3035
1274,128242,1820
1275,10427,153
1276,40372,488
1277,75913,1647
1278,7546,452
1279,199441,15576
1280,28778,861
1281,450580,33161
1282,190892,3282
1283,19217,151
1284,139565,4733
1285,78445,1085
1286,31059,563
1287,154783,8103
1288,23942,1117
1289,143176,3470
1290,20390,196
1291,179261,2537
1292,846174,16137
1293,60742,477
1294,1796,55
1295,150253,2876
1296,82760,2019
1297,14962,331
1298,94618,1224
1299,4636,53
