ForecastID,Confirmed,Deaths
164,70429,1163
165,45248,479
166,50990,972
167,149094,5142
168,4677,134
169,110246,3803
170,127152,9110
171,114294,6848
172,77621,1931
173,86100,2638
174,90220,1598
175,7876,116
176,35076,409
177,71150,1423
178,7293,436
179,192153,16007
180,25787,801
181,434954,33002
182,171677,2893
183,12369,158
184,126493,4287
185,60912,861
186,27651,485
187,141242,7785
188,22147,1055
189,119889,2847
190,14147,179
191,159973,1892
192,647199,13294
193,53190,438
194,1657,58
195,122886,2642
196,76425,2036
197,10634,223
198,78554,1172
199,4037,39
200,128308,2309
201,5751,37
202,203697,5184
203,62155,849
204,741917,14214
205,58391,1974
206,53805,4478
207,17677,611
208,635273,11782
209,282783,6059
210,10071,77
211,33553,399
212,247499,8389
213,99030,3402
214,71876,1175
215,45814,483
216,51649,981
217,149524,5174
218,4712,134
219,110739,3813
220,127230,9125
221,114719,6865
222,78291,1941
223,86770,2669
224,91484,1611
225,8000,118
226,35322,411
227,71604,1442
228,7301,436
229,192279,16013
230,25893,806
231,435220,33011
232,173060,2925
233,12594,160
234,127451,4314
235,61584,873
236,27877,490
237,141853,7805
238,22219,1056
239,120462,2873
240,14423,181
241,161315,1921
242,650587,13402
243,53519,443
244,1666,58
245,123691,2657
246,76866,2051
247,10748,227
248,79235,1180
249,4079,40
250,129225,2332
251,5835,38
252,204008,5208
253,62558,861
254,745963,14378
255,58609,1978
256,54022,4480
257,17730,612
258,637326,11872
259,284951,6134
260,10381,79
261,33833,405
262,249618,8414
263,100020,3417
264,73372,1186
265,46370,488
266,52313,991
267,149946,5206
268,4749,135
269,111230,3823
270,127306,9139
271,115125,6881
272,78962,1952
273,87436,2700
274,92761,1625
275,8124,120
276,35568,414
277,72056,1461
278,7309,437
279,192396,16018
280,25997,811
281,435470,33021
282,174443,2957
283,12822,162
284,128411,4341
285,62259,885
286,28104,496
287,142461,7825
288,22289,1058
289,121024,2899
290,14705,182
291,162655,1949
292,653858,13507
293,53847,447
294,1675,58
295,124496,2672
296,77306,2066
297,10862,231
298,79917,1188
299,4120,40
300,130140,2355
301,5921,38
302,204305,5231
303,62961,874
304,749814,14543
305,58825,1983
306,54249,4481
307,17782,613
308,639303,11959
309,287117,6210
310,10697,82
311,34113,412
312,251747,8439
313,101016,3433
314,74919,1198
315,46916,493
316,52982,1000
317,150359,5238
318,4786,135
319,111720,3832
320,127380,9154
321,115513,6898
322,79636,1964
323,88099,2732
324,94049,1639
325,8250,123
326,35814,417
327,72505,1480
328,7316,438
329,192506,16024
330,26101,815
331,435704,33031
332,175828,2989
333,13052,165
334,129373,4369
335,62937,896
336,28331,502
337,143066,7845
338,22359,1060
339,121575,2925
340,14995,184
341,163995,1978
342,657015,13608
343,54176,451
344,1684,58
345,125299,2687
346,77745,2081
347,10977,235
348,80602,1196
349,4162,41
350,131052,2378
351,6007,39
352,204589,5253
353,63362,887
354,753477,14708
355,59038,1988
356,54489,4483
357,17833,614
358,641204,12044
359,289280,6287
360,11021,85
361,34394,419
362,253886,8464
363,102018,3450
364,76519,1211
365,47454,498
366,53657,1010
367,150764,5269
368,4825,136
369,112207,3842
370,127451,9168
371,115884,6915
372,80311,1975
373,88758,2763
374,95349,1653
375,8377,125
376,36060,420
377,72951,1499
378,7323,438
379,192607,16030
380,26205,820
381,435922,33040
382,177214,3021
383,13284,167
384,130337,4396
385,63617,908
386,28558,507
387,143668,7866
388,22427,1062
389,122115,2950
390,15291,186
391,165332,2008
392,660056,13706
393,54503,456
394,1694,58
395,126102,2702
396,78182,2096
397,11092,239
398,81289,1205
399,4204,41
400,131962,2402
401,6095,39
402,204861,5275
403,63762,899
404,756959,14874
405,59250,1993
406,54741,4484
407,17883,615
408,643037,12126
409,291441,6364
410,11351,88
411,34674,426
412,256043,8490
413,103026,3466
414,78175,1223
415,47982,503
416,54337,1019
417,151160,5301
418,4865,136
419,112692,3852
420,127521,9183
421,116239,6932
422,80988,1986
423,89413,2795
424,96660,1667
425,8506,127
426,36305,422
427,73394,1518
428,7329,439
429,192702,16035
430,26307,825
431,436127,33050
432,178599,3054
433,13518,169
434,131302,4424
435,64299,920
436,28786,513
437,144266,7886
438,22495,1064
439,122644,2975
440,15594,188
441,166668,2037
442,662983,13800
443,54830,460
444,1703,58
445,126904,2718
446,78617,2112
447,11208,243
448,81978,1213
449,4246,42
450,132870,2425
451,6183,40
452,205122,5296
453,64163,912
454,760266,15039
455,59459,1998
456,55006,4486
457,17933,616
458,644807,12206
459,293604,6441
460,11690,91
461,34956,433
462,258212,8515
463,104041,3483
464,79880,1236
465,48501,508
466,55023,1029
467,151549,5332
468,4906,137
469,113176,3862
470,127589,9198
471,116578,6949
472,81667,1998
473,90063,2827
474,97985,1682
475,8636,129
476,36551,425
477,73834,1538
478,7335,440
479,192790,16041
480,26408,830
481,436318,33060
482,179984,3087
483,13756,172
484,132268,4452
485,64984,933
486,29014,519
487,144862,7907
488,22561,1066
489,123163,3000
490,15903,190
491,168003,2067
492,665809,13892
493,55158,465
494,1713,58
495,127705,2733
496,79051,2127
497,11325,247
498,82668,1221
499,4289,42
500,133777,2449
501,6272,40
502,205372,5316
503,64563,925
504,763405,15206
505,59667,2003
506,55284,4487
507,17983,617
508,646511,12283
509,295771,6519
510,12036,94
511,35239,440
512,260386,8542
513,105061,3499
514,81631,1250
515,49011,513
516,55714,1039
517,151931,5362
518,4948,137
519,113660,3872
520,127656,9212
521,116902,6966
522,82348,2010
523,90712,2859
524,99325,1697
525,8766,132
526,36798,428
527,74273,1557
528,7340,440
529,192871,16046
530,26509,835
531,436496,33069
532,181372,3120
533,13995,174
534,133236,4480
535,65673,945
536,29242,525
537,145454,7928
538,22627,1068
539,123671,3024
540,16218,192
541,169339,2096
542,668537,13980
543,55486,469
544,1723,59
545,128507,2749
546,79484,2142
547,11442,251
548,83361,1230
549,4332,43
550,134684,2473
551,6363,41
552,205610,5336
553,64963,938
554,766380,15372
555,59874,2008
556,55577,4489
557,18031,618
558,648150,12358
559,297935,6598
560,12390,97
561,35523,447
562,262576,8568
563,106088,3516
564,83433,1263
565,49512,518
566,56411,1049
567,152305,5393
568,4991,138
569,114143,3882
570,127722,9227
571,117211,6983
572,83033,2022
573,91357,2891
574,100676,1712
575,8899,134
576,37044,431
577,74710,1576
578,7345,441
579,192946,16052
580,26609,840
581,436662,33079
582,182762,3153
583,14237,177
584,134208,4509
585,66366,957
586,29471,530
587,146043,7949
588,22692,1070
589,124170,3048
590,16540,194
591,170676,2126
592,671164,14065
593,55812,474
594,1732,59
595,129309,2764
596,79916,2158
597,11559,255
598,84058,1239
599,4375,44
600,135586,2497
601,6454,42
602,205839,5355
603,65361,950
604,769196,15538
605,60079,2012
606,55885,4490
607,18080,619
608,649732,12431
609,300096,6677
610,12753,100
611,35806,454
612,264786,8595
613,107122,3533
614,85286,1277
615,50002,523
616,57113,1059
617,152674,5423
618,5036,138
619,114623,3892
620,127786,9242
621,117506,7000
622,83718,2034
623,91997,2923
624,102038,1727
625,9033,137
626,37290,434
627,75143,1595
628,7349,442
629,193015,16057
630,26708,844
631,436816,33089
632,184151,3187
633,14480,180
634,135183,4538
635,67059,970
636,29700,536
637,146629,7970
638,22757,1072
639,124659,3072
640,16868,196
641,172009,2156
642,673695,14148
643,56139,478
644,1742,59
645,130113,2780
646,80348,2173
647,11678,259
648,84756,1247
649,4418,44
650,136488,2521
651,6546,42
652,206059,5373
653,65760,963
654,771862,15705
655,60282,2017
656,56207,4492
657,18127,620
658,651262,12502
659,302260,6756
660,13124,104
661,36090,461
662,267001,8622
663,108162,3551
664,87185,1291
665,50484,528
666,57821,1070
667,153036,5452
668,5081,139
669,115102,3902
670,127849,9257
671,117787,7017
672,84406,2046
673,92634,2955
674,103414,1742
675,9168,139
676,37537,437
677,75575,1614
678,7353,442
679,193079,16063
680,26807,849
681,436959,33099
682,185541,3220
683,14726,182
684,136158,4567
685,67755,982
686,29930,542
687,147212,7992
688,22821,1074
689,125137,3095
690,17201,198
691,173341,2187
692,676137,14227
693,56466,483
694,1752,59
695,130915,2796
696,80778,2189
697,11797,263
698,85455,1256
699,4462,45
700,137391,2545
701,6639,43
702,206269,5391
703,66160,976
704,774387,15871
705,60485,2022
706,56546,4493
707,18175,621
708,652734,12571
709,304430,6836
710,13504,107
711,36376,468
712,269224,8649
713,109208,3568
714,89128,1306
715,50955,534
716,58535,1080
717,153391,5482
718,5128,139
719,115583,3913
720,127912,9271
721,118055,7034
722,85097,2058
723,93269,2987
724,104806,1758
725,9304,142
726,37784,439
727,76005,1634
728,7357,443
729,193139,16069
730,26905,854
731,437092,33108
732,186933,3254
733,14974,185
734,137137,4596
735,68457,995
736,30161,548
737,147791,8013
738,22883,1076
739,125607,3118
740,17539,201
741,174677,2217
742,678491,14304
743,56794,487
744,1763,59
745,131718,2812
746,81209,2204
747,11916,267
748,86159,1265
749,4506,45
750,138294,2570
751,6734,43
752,206469,5408
753,66558,989
754,776777,16038
755,60686,2028
756,56902,4495
757,18222,622
758,654149,12637
759,306599,6916
760,13893,111
761,36662,476
762,271466,8676
763,110262,3586
764,91118,1321
765,51417,539
766,59256,1091
767,153742,5511
768,5176,140
769,116063,3923
770,127973,9286
771,118310,7051
772,85791,2070
773,93900,3020
774,106210,1774
775,9441,144
776,38030,442
777,76434,1653
778,7361,444
779,193193,16074
780,27003,859
781,437216,33118
782,188329,3289
783,15224,188
784,138119,4625
785,69163,1008
786,30392,554
787,148368,8035
788,22946,1078
789,126068,3141
790,17884,203
791,176015,2248
792,680756,14378
793,57121,492
794,1773,59
795,132523,2828
796,81639,2220
797,12037,271
798,86866,1274
799,4551,46
800,139193,2594
801,6829,44
802,206661,5425
803,66956,1002
804,779039,16204
805,60886,2033
806,57275,4496
807,18268,623
808,655519,12702
809,308765,6997
810,14292,114
811,36949,483
812,273716,8704
813,111323,3604
814,93153,1336
815,51869,544
816,59982,1102
817,154087,5540
818,5226,141
819,116540,3933
820,128034,9301
821,118554,7068
822,86486,2083
823,94526,3052
824,107624,1790
825,9580,147
826,38277,445
827,76861,1672
828,7364,444
829,193244,16080
830,27100,864
831,437331,33128
832,189723,3323
833,15476,190
834,139103,4655
835,69869,1021
836,30624,560
837,148942,8056
838,23007,1080
839,126520,3163
840,18233,205
841,177349,2278
842,682940,14450
843,57448,497
844,1783,59
845,133329,2844
846,82068,2236
847,12158,276
848,87575,1283
849,4595,46
850,140090,2619
851,6925,45
852,206846,5440
853,67355,1015
854,781179,16370
855,61085,2038
856,57667,4498
857,18314,624
858,656844,12765
859,310936,7078
860,14700,118
861,37236,490
862,275977,8733
863,112389,3622
864,95227,1352
865,52310,550
866,60712,1113
867,154425,5569
868,5276,141
869,117017,3944
870,128094,9315
871,118787,7086
872,87183,2096
873,95151,3085
874,109054,1807
875,9721,149
876,38525,448
877,77284,1692
878,7367,445
879,193291,16085
880,27196,869
881,437438,33137
882,191117,3358
883,15730,193
884,140089,4685
885,70578,1034
886,30856,566
887,149512,8078
888,23068,1082
889,126961,3185
890,18586,208
891,178681,2309
892,685047,14519
893,57776,501
894,1794,59
895,134135,2861
896,82498,2252
897,12279,280
898,88285,1292
899,4640,47
900,140989,2643
901,7023,45
902,207024,5456
903,67754,1028
904,783204,16537
905,61284,2043
906,58077,4500
907,18360,625
908,658118,12825
909,313113,7160
910,15118,122
911,37524,497
912,278252,8761
913,113461,3640
914,97339,1368
915,52742,555
916,61447,1124
917,154759,5597
918,5329,142
919,117496,3954
920,128153,9330
921,119010,7103
922,87884,2108
923,95772,3117
924,110501,1823
925,9863,152
926,38772,451
927,77707,1711
928,7370,446
929,193334,16091
930,27293,874
931,437537,33147
932,192515,3393
933,15986,196
934,141080,4715
935,71291,1047
936,31090,572
937,150080,8100
938,23129,1084
939,127395,3206
940,18945,210
941,180017,2341
942,687079,14585
943,58104,506
944,1804,59
945,134942,2877
946,82927,2267
947,12401,284
948,89000,1301
949,4685,47
950,141888,2668
951,7121,46
952,207193,5471
953,68153,1042
954,785118,16703
955,61482,2048
956,58507,4501
957,18406,626
958,659344,12884
959,315288,7242
960,15547,126
961,37814,505
962,280537,8790
963,114542,3659
964,99491,1384
965,53163,560
966,62190,1135
967,155088,5625
968,5382,142
969,117975,3964
970,128212,9345
971,119223,7120
972,88590,2121
973,96388,3150
974,111959,1840
975,10006,155
976,39020,454
977,78130,1730
978,7372,446
979,193373,16097
980,27389,878
981,437629,33157
982,193918,3428
983,16243,199
984,142076,4745
985,72009,1061
986,31324,578
987,150645,8122
988,23189,1086
989,127821,3227
990,19309,212
991,181354,2372
992,689031,14650
993,58431,511
994,1815,59
995,135752,2894
996,83357,2283
997,12525,289
998,89719,1310
999,4731,48
1000,142783,2693
1001,7220,47
1002,207355,5485
1003,68551,1055
1004,786928,16869
1005,61679,2053
1006,58956,4503
1007,18451,627
1008,660532,12941
1009,317461,7325
1010,15985,130
1011,38104,512
1012,282832,8819
1013,115632,3678
1014,101685,1401
1015,53573,566
1016,62940,1146
1017,155411,5653
1018,5437,143
1019,118451,3975
1020,128270,9360
1021,119426,7137
1022,89295,2134
1023,97002,3182
1024,113426,1857
1025,10151,157
1026,39268,457
1027,78551,1749
1028,7375,447
1029,193410,16102
1030,27484,883
1031,437715,33167
1032,195319,3463
1033,16501,202
1034,143072,4775
1035,72727,1074
1036,31559,584
1037,151208,8144
1038,23248,1088
1039,128237,3248
1040,19675,215
1041,182688,2403
1042,690911,14712
1043,58760,515
1044,1826,59
1045,136564,2910
1046,83786,2299
1047,12649,293
1048,90440,1319
1049,4776,49
1050,143679,2718
1051,7321,47
1052,207511,5499
1053,68950,1068
1054,788637,17034
1055,61875,2058
1056,59427,4505
1057,18495,628
1058,661681,12997
1059,319641,7408
1060,16435,134
1061,38394,520
1062,285143,8848
1063,116726,3697
1064,103910,1418
1065,53973,571
1066,63694,1158
1067,155730,5680
1068,5493,144
1069,118928,3985
1070,128328,9374
1071,119621,7155
1072,90002,2148
1073,97614,3215
1074,114910,1875
1075,10297,160
1076,39517,460
1077,78968,1769
1078,7377,448
1079,193444,16108
1080,27579,888
1081,437794,33176
1082,196718,3499
1083,16762,205
1084,144070,4806
1085,73450,1088
1086,31794,590
1087,151767,8167
1088,23307,1090
1089,128646,3269
1090,20045,217
1091,184023,2435
1092,692726,14771
1093,59089,520
1094,1837,59
1095,137375,2927
1096,84215,2315
1097,12773,297
1098,91161,1329
1099,4823,49
1100,144575,2744
1101,7422,48
1102,207660,5512
1103,69350,1081
1104,790250,17200
1105,62071,2063
1106,59920,4506
1107,18540,629
1108,662784,13050
1109,321827,7492
1110,16895,139
1111,38685,527
1112,287463,8878
1113,117825,3716
1114,106163,1436
1115,54362,577
1116,64454,1169
1117,156044,5707
1118,5551,144
1119,119406,3996
1120,128385,9389
1121,119808,7172
1122,90713,2161
1123,98222,3248
1124,116412,1892
1125,10444,163
1126,39765,463
1127,79385,1788
1128,7379,448
1129,193475,16113
1130,27673,893
1131,437868,33186
1132,198122,3534
1133,17024,208
1134,145074,4837
1135,74177,1101
1136,32032,597
1137,152324,8189
1138,23365,1093
1139,129046,3289
1140,20420,220
1141,185360,2467
1142,694476,14829
1143,59418,525
1144,1848,59
1145,138187,2944
1146,84645,2331
1147,12898,302
1148,91888,1338
1149,4869,50
1150,145470,2769
1151,7525,49
1152,207803,5525
1153,69749,1095
1154,791773,17365
1155,62267,2069
1156,60434,4508
1157,18585,630
1158,663850,13102
1159,324009,7576
1160,17367,143
1161,38978,535
1162,289788,8908
1163,118933,3735
1164,108446,1454
1165,54742,583
1166,65221,1181
1167,156353,5734
1168,5610,145
1169,119883,4007
1170,128442,9404
1171,119986,7189
1172,91428,2174
1173,98825,3280
1174,117923,1910
1175,10593,166
1176,40014,466
1177,79801,1807
1178,7381,449
1179,193504,16119
1180,27768,898
1181,437936,33196
1182,199529,3570
1183,17288,211
1184,146082,4868
1185,74906,1115
1186,32269,603
1187,152879,8212
1188,23422,1095
1189,129438,3309
1190,20799,223
1191,186697,2499
1192,696156,14885
1193,59747,530
1194,1859,59
1195,139002,2961
1196,85075,2348
1197,13024,306
1198,92620,1348
1199,4916,50
1200,146363,2795
1201,7628,49
1202,207940,5537
1203,70147,1108
1204,793211,17530
1205,62462,2074
1206,60971,4510
1207,18629,631
1208,664881,13152
1209,326189,7661
1210,17851,148
1211,39271,542
1212,292130,8939
1213,120048,3755
1214,110765,1472
1215,55111,588
1216,65993,1193
1217,156659,5761
1218,5671,146
1219,120360,4017
1220,128499,9419
1221,120157,7206
1222,92143,2188
1223,99427,3313
1224,119444,1929
1225,10743,169
1226,40263,469
1227,80215,1826
1228,7382,449
1229,193530,16125
1230,27862,903
1231,437999,33206
1232,200934,3607
1233,17552,215
1234,147090,4899
1235,75637,1129
1236,32506,609
1237,153431,8234
1238,23480,1097
1239,129823,3328
1240,21179,225
1241,188031,2531
1242,697775,14939
1243,60077,534
1244,1870,59
1245,139820,2978
1246,85504,2364
1247,13151,311
1248,93353,1357
1249,4963,51
1250,147257,2820
1251,7733,50
1252,208072,5549
1253,70547,1121
1254,794568,17694
1255,62656,2079
1256,61531,4512
1257,18673,632
1258,665875,13201
1259,328378,7746
1260,18346,152
1261,39564,550
1262,294489,8969
1263,121168,3775
1264,113107,1491
1265,55472,594
1266,66770,1205
1267,156960,5787
1268,5733,146
1269,120837,4028
1270,128555,9433
1271,120321,7223
1272,92861,2202
1273,100026,3346
1274,120984,1947
1275,10895,172
1276,40513,472
1277,80627,1846
1278,7384,450
1279,193554,16130
1280,27955,908
1281,438057,33215
1282,202341,3643
1283,17819,218
1284,148102,4931
1285,76373,1143
1286,32746,615
1287,153981,8257
1288,23536,1099
1289,130201,3348
1290,21562,228
1291,189368,2564
1292,699338,14990
1293,60408,539
1294,1881,60
1295,140637,2995
1296,85934,2380
1297,13278,315
1298,94087,1367
1299,5010,52
