ForecastID,Confirmed,Deaths
151,5607,40
152,203713,5167
153,62817,853
154,732577,13501
155,58737,1956
156,53291,4468
157,17663,609
158,636428,11497
159,277890,5936
160,9528,80
161,33226,395
162,245114,8277
163,98174,3359
164,70058,1175
165,45340,466
166,51155,968
167,150856,5064
168,4630,132
169,110189,3782
170,130344,9140
171,116271,6819
172,79196,1894
173,85606,2573
174,92356,1586
175,8062,113
176,35335,408
177,70598,1369
178,7319,436
179,193142,15945
180,25898,792
181,437233,32957
182,170916,2800
183,12960,144
184,126019,4235
185,61720,848
186,27386,478
187,141366,7738
188,22321,1061
189,121972,2843
190,14552,173
191,160195,1888
192,656820,13386
193,53461,422
194,1650,58
195,125041,2633
196,75885,1955
197,11003,232
198,78606,1144
199,3989,39
200,130171,2259
201,5705,41
202,204474,5212
203,63177,869
204,733335,13591
205,59162,1957
206,53266,4466
207,17698,607
208,639671,11591
209,280009,6046
210,9853,81
211,33384,398
212,247292,8274
213,99332,3374
214,71183,1173
215,46028,468
216,52001,974
217,150768,5047
218,4663,133
219,110806,3790
220,130814,9158
221,117048,6837
222,80204,1894
223,86006,2590
224,94078,1596
225,8205,116
226,35480,407
227,71138,1381
228,7335,437
229,193470,15945
230,26039,796
231,437891,32957
232,172161,2829
233,13283,144
234,126681,4271
235,62758,859
236,27578,480
237,141972,7752
238,22301,1061
239,122874,2886
240,14865,174
241,160626,1914
242,662177,13470
243,53856,422
244,1657,58
245,126449,2642
246,76343,1966
247,11179,239
248,79534,1153
249,4003,40
250,130481,2264
251,5749,41
252,204715,5174
253,63410,876
254,734607,13575
255,59445,1955
256,53241,4465
257,17736,605
258,642262,11572
259,280498,6081
260,10044,81
261,33190,398
262,249117,8264
263,100200,3381
264,72065,1183
265,46189,468
266,52147,977
267,152177,5091
268,4690,133
269,111346,3795
270,131173,9172
271,117709,6846
272,81175,1901
273,85872,2592
274,95486,1599
275,8237,116
276,35625,405
277,71361,1375
278,7337,437
279,193695,15945
280,26149,797
281,438465,32957
282,172841,2830
283,13515,145
284,127025,4261
285,63440,860
286,27821,482
287,142408,7756
288,22280,1062
289,123422,2892
290,15150,174
291,160940,1923
292,663539,13536
293,54192,421
294,1666,58
295,127504,2643
296,76687,1968
297,11335,242
298,80025,1154
299,4021,40
300,131089,2279
301,5783,41
302,204919,5112
303,63607,886
304,739466,13597
305,59693,1955
306,53524,4469
307,17793,605
308,644114,11579
309,280795,6105
310,10152,86
311,33335,402
312,250796,8254
313,101119,3387
314,72733,1192
315,47083,472
316,52722,984
317,152608,5078
318,4710,133
319,111830,3797
320,131529,9186
321,118241,6856
322,81951,1902
323,86283,2593
324,96635,1607
325,8261,117
326,35832,408
327,71276,1376
328,7344,436
329,193911,15945
330,26241,800
331,438926,32957
332,173606,2845
333,13718,145
334,127433,4271
335,63908,863
336,27870,482
337,143015,7758
338,22512,1068
339,123755,2898
340,15357,173
341,161719,1939
342,669387,13579
343,54377,423
344,1671,58
345,128353,2643
346,76940,1971
347,11477,242
348,80335,1154
349,4053,40
350,130870,2288
351,5875,43
352,205643,5160
353,63606,904
354,747687,13739
355,60069,1957
356,53532,4468
357,17824,609
358,647345,11731
359,282488,6215
360,10401,84
361,33571,416
362,252509,8268
363,102034,3410
364,73396,1210
365,47517,475
366,53431,994
367,153054,5100
368,4727,133
369,112257,3806
370,131976,9191
371,119250,6883
372,82467,1899
373,87010,2632
374,98144,1616
375,8332,123
376,36101,408
377,71395,1394
378,7352,436
379,194192,15945
380,26348,802
381,439504,32957
382,174038,2878
383,14046,146
384,127807,4308
385,64478,881
386,28020,490
387,143635,7784
388,22618,1071
389,127980,2939
390,15522,173
391,162335,1982
392,699991,13687
393,54537,429
394,1674,59
395,129603,2661
396,77188,1992
397,11648,250
398,80770,1159
399,4083,41
400,131263,2311
401,5936,43
402,205917,5227
403,64009,920
404,753290,13913
405,60401,1960
406,53661,4469
407,17837,608
408,650670,11856
409,284250,6274
410,10700,87
411,33845,426
412,254667,8285
413,102749,3429
414,74571,1222
415,48396,480
416,54301,1004
417,153789,5144
418,4748,133
419,112589,3813
420,132390,9215
421,120051,6894
422,83161,1910
423,87848,2672
424,100021,1626
425,8481,124
426,36353,410
427,71151,1417
428,7357,437
429,194470,15945
430,26499,806
431,440107,32957
432,174738,2908
433,14295,147
434,128530,4335
435,65152,902
436,28109,496
437,144222,7812
438,22686,1075
439,127733,2975
440,15779,175
441,163532,2016
442,706680,13888
443,54804,433
444,1680,59
445,130570,2679
446,77324,1996
447,11873,255
448,81893,1173
449,4114,41
450,132591,2330
451,6028,43
452,206521,5272
453,64656,929
454,758331,14041
455,60799,1962
456,53728,4471
457,17894,606
458,654030,11899
459,286048,6351
460,11041,92
461,34183,434
462,256814,8294
463,103922,3443
464,76431,1237
465,48936,485
466,55050,1015
467,154523,5167
468,4778,133
469,113088,3819
470,132871,9241
471,120915,6917
472,84196,1918
473,88352,2693
474,101940,1639
475,8654,127
476,36658,417
477,71745,1441
478,7369,440
479,194766,15945
480,26672,810
481,440789,32957
482,175701,2936
483,14605,146
484,129151,4357
485,65935,916
486,28317,500
487,144913,7832
488,22781,1078
489,128020,3020
490,16094,178
491,164610,2060
492,712991,14094
493,55226,436
494,1689,59
495,131769,2693
496,77787,2010
497,12012,257
498,82741,1181
499,4155,42
500,133562,2343
501,6164,45
502,207011,5297
503,65214,947
504,761821,14188
505,61094,1968
506,53881,4471
507,18015,610
508,657956,11985
509,288270,6450
510,11316,95
511,34336,445
512,259318,8306
513,105083,3460
514,77836,1254
515,49820,488
516,55747,1024
517,155218,5214
518,4811,133
519,113680,3826
520,133355,9266
521,121637,6929
522,85121,1924
523,88983,2721
524,103733,1649
525,8799,129
526,36970,419
527,72183,1458
528,7389,441
529,195132,15945
530,26811,813
531,441462,32957
532,177146,2960
533,14932,146
534,130313,4388
535,66924,924
536,28546,506
537,145637,7855
538,22871,1081
539,128743,3044
540,16387,180
541,166425,2096
542,718453,14278
543,55753,440
544,1697,59
545,132958,2711
546,78019,2020
547,12265,263
548,83621,1182
549,4200,43
550,134309,2360
551,6263,46
552,207778,5343
553,65575,963
554,762442,14278
555,61522,1970
556,53855,4470
557,18049,609
558,661205,12080
559,290414,6563
560,11654,96
561,34494,447
562,261505,8303
563,106253,3475
564,78962,1252
565,50512,490
566,56610,1030
567,155110,5196
568,4844,134
569,114300,3835
570,133826,9284
571,122415,6946
572,86141,1924
573,89379,2738
574,105466,1659
575,8946,132
576,37111,417
577,72729,1470
578,7405,442
579,195460,15945
580,26952,817
581,442121,32957
582,178405,2990
583,15261,147
584,130975,4425
585,67987,934
586,28739,508
587,146242,7869
588,22848,1082
589,129641,3089
590,16707,181
591,166838,2122
592,723510,14359
593,56152,440
594,1704,59
595,134384,2720
596,78482,2031
597,12440,270
598,84562,1191
599,4214,43
600,134609,2365
601,6303,46
602,208014,5303
603,65804,969
604,763600,14257
605,61804,1967
606,53829,4468
607,18087,606
608,663779,12058
609,290866,6595
610,11833,96
611,34287,446
612,263318,8293
613,107113,3481
614,79820,1261
615,50627,491
616,56711,1032
617,156541,5241
618,4871,134
619,114842,3840
620,134184,9298
621,123071,6955
622,87121,1931
623,89221,2739
624,106849,1661
625,8971,132
626,37252,416
627,72953,1463
628,7407,442
629,195685,15945
630,27061,819
631,442694,32957
632,179077,2990
633,15486,147
634,131311,4414
635,68663,935
636,28984,509
637,146673,7872
638,22825,1082
639,130167,3093
640,16994,181
641,167130,2129
642,724234,14421
643,56487,439
644,1712,59
645,135434,2720
646,78827,2033
647,12593,273
648,85039,1192
649,4232,43
650,135218,2379
651,6333,46
652,208215,5239
653,65995,980
654,768487,14274
655,62048,1967
656,54114,4473
657,18144,605
658,665591,12062
659,291119,6615
660,11916,100
661,34433,450
662,264978,8282
663,108027,3488
664,80442,1270
665,51546,494
666,57279,1039
667,156967,5226
668,4891,134
669,115326,3842
670,134537,9312
671,123592,6965
672,87892,1932
673,89631,2739
674,107941,1670
675,8988,132
676,37458,419
677,72860,1462
678,7415,441
679,195900,15945
680,27151,822
681,443155,32957
682,179837,3005
683,15678,147
684,131711,4424
685,69109,937
686,29029,509
687,147280,7874
688,23060,1088
689,130467,3098
690,17194,180
691,167904,2143
692,729842,14458
693,56666,441
694,1718,59
695,136265,2720
696,79079,2036
697,12731,272
698,85324,1191
699,4263,43
700,134974,2388
701,6426,47
702,208943,5288
703,65981,998
704,776868,14418
705,62425,1970
706,54121,4472
707,18174,610
708,668827,12217
709,292820,6728
710,12164,98
711,34671,465
712,266672,8296
713,108937,3511
714,81058,1288
715,51961,497
716,57994,1050
717,157408,5249
718,4907,134
719,115750,3851
720,134985,9317
721,124612,6993
722,88384,1929
723,90367,2779
724,109439,1679
725,9056,138
726,37728,418
727,72978,1480
728,7422,441
729,196181,15945
730,27258,824
731,443732,32957
732,180252,3038
733,16012,149
734,132078,4460
735,69665,955
736,29178,518
737,147900,7901
738,23167,1092
739,134864,3140
740,17348,181
741,168510,2187
742,762292,14566
743,56820,447
744,1721,59
745,137523,2739
746,79325,2058
747,12902,281
748,85741,1197
749,4294,44
750,135361,2412
751,6486,48
752,209214,5356
753,66387,1014
754,782527,14596
755,62757,1973
756,54250,4473
757,18187,609
758,672160,12344
759,294592,6786
760,12472,101
761,34949,476
762,268839,8314
763,109634,3529
764,82241,1300
765,52862,502
766,58882,1060
767,158147,5293
768,4928,134
769,116077,3857
770,135399,9341
771,125415,7003
772,89067,1940
773,91218,2820
774,111345,1689
775,9209,139
776,37981,421
777,72723,1504
778,7427,442
779,196460,15945
780,27410,828
781,444335,32957
782,180946,3069
783,16257,149
784,132805,4488
785,70334,977
786,29264,524
787,148487,7928
788,23235,1095
789,134552,3176
790,17604,182
791,169719,2222
792,768798,14771
793,57084,451
794,1726,59
795,138480,2757
796,79456,2062
797,13131,286
798,86890,1211
799,4325,44
800,136712,2431
801,6579,48
802,209819,5402
803,67045,1023
804,787601,14726
805,63158,1975
806,54317,4474
807,18244,608
808,675530,12387
809,296402,6863
810,12826,107
811,35293,483
812,270992,8323
813,110820,3544
814,84179,1315
815,53393,507
816,59639,1071
817,158883,5316
818,4959,134
819,116576,3864
820,135881,9367
821,126284,7027
822,90116,1948
823,91724,2842
824,113298,1702
825,9388,143
826,38289,427
827,73325,1529
828,7439,445
829,196755,15945
830,27585,831
831,445018,32957
832,181911,3096
833,16571,148
834,133425,4510
835,71120,992
836,29474,527
837,149180,7949
838,23330,1099
839,134804,3222
840,17925,185
841,170805,2268
842,774899,14983
843,57510,454
844,1735,59
845,139682,2771
846,79923,2075
847,13266,287
848,87746,1219
849,4366,45
850,137695,2444
851,6720,49
852,210310,5427
853,67611,1041
854,791065,14876
855,63452,1981
856,54471,4475
857,18366,612
858,679484,12473
859,298651,6964
860,13105,110
861,35446,494
862,273522,8334
863,111992,3560
864,85614,1333
865,54299,510
866,60339,1079
867,159580,5364
868,4991,134
869,117170,3871
870,136366,9392
871,127003,7038
872,91046,1955
873,92361,2870
874,115110,1712
875,9537,144
876,38604,430
877,73767,1546
878,7459,446
879,197122,15945
880,27724,835
881,445691,32957
882,183377,3121
883,16904,148
884,134606,4541
885,72129,999
886,29705,533
887,149907,7972
888,23420,1101
889,135514,3246
890,18222,187
891,172655,2304
892,780086,15170
893,58046,459
894,1743,59
895,140875,2789
896,80154,2086
897,13526,293
898,88636,1220
899,4412,46
900,138447,2461
901,6821,51
902,211081,5473
903,67973,1057
904,791550,14965
905,63883,1983
906,54444,4473
907,18400,610
908,682738,12570
909,300818,7081
910,13456,111
911,35603,496
912,275718,8332
913,113174,3576
914,86742,1330
915,54996,512
916,61219,1085
917,159452,5345
918,5025,135
919,117794,3880
920,136839,9410
921,127781,7056
922,92078,1954
923,92753,2887
924,116854,1722
925,9687,147
926,38742,428
927,74321,1558
928,7475,447
929,197451,15945
930,27865,839
931,446350,32957
932,184648,3151
933,17239,149
934,135270,4579
935,73216,1010
936,29899,535
937,150513,7986
938,23395,1102
939,136409,3292
940,18548,189
941,173050,2330
942,784842,15248
943,58447,459
944,1750,59
945,142319,2798
946,80621,2097
947,13701,300
948,89590,1229
949,4425,46
950,138738,2465
951,6858,51
952,211314,5432
953,68197,1063
954,792594,14938
955,64163,1980
956,54417,4472
957,18438,608
958,685297,12543
959,301233,7109
960,13622,110
961,35385,494
962,277520,8321
963,114025,3582
964,87575,1339
965,55065,513
966,61275,1088
967,160906,5391
968,5052,135
969,118337,3884
970,137194,9424
971,128432,7065
972,93067,1961
973,92571,2886
974,118211,1724
975,9705,147
976,38879,427
977,74545,1550
978,7478,447
979,197675,15945
980,27973,840
981,446924,32957
982,185313,3150
983,17456,150
984,135596,4566
985,73887,1009
986,30148,537
987,150938,7989
988,23369,1102
989,136913,3295
990,18838,188
991,173320,2334
992,784928,15306
993,58783,457
994,1758,59
995,143363,2798
996,80967,2098
997,13851,303
998,90053,1230
999,4442,46
1000,139347,2480
1001,6883,51
1002,211510,5367
1003,68383,1073
1004,797509,14952
1005,64403,1980
1006,54704,4476
1007,18495,606
1008,687068,12545
1009,301443,7125
1010,13680,115
1011,35530,498
1012,279159,8311
1013,114935,3588
1014,88150,1348
1015,56008,516
1016,61837,1094
1017,161326,5375
1018,5072,135
1019,118821,3887
1020,137546,9438
1021,128943,7074
1022,93832,1962
1023,92978,2885
1024,119248,1733
1025,9715,147
1026,39083,429
1027,74445,1549
1028,7485,446
1029,197889,15945
1030,28062,843
1031,447383,32957
1032,186068,3164
1033,17638,150
1034,135990,4576
1035,74310,1011
1036,30187,537
1037,151544,7991
1038,23609,1108
1039,137178,3298
1040,19031,187
1041,174090,2347
1042,790296,15338
1043,58956,459
1044,1764,59
1045,144178,2797
1046,81217,2101
1047,13985,303
1048,90312,1229
1049,4473,46
1050,139077,2488
1051,6978,52
1052,212242,5416
1053,68356,1092
1054,806050,15098
1055,64782,1983
1056,54711,4475
1057,18525,611
1058,690309,12703
1059,303152,7241
1060,13928,112
1061,35771,514
1062,280836,8325
1063,115840,3612
1064,88720,1366
1065,56405,519
1066,62556,1105
1067,161762,5398
1068,5088,135
1069,119243,3896
1070,137995,9442
1071,129974,7102
1072,94301,1959
1073,93724,2927
1074,120734,1742
1075,9780,154
1076,39355,429
1077,74560,1567
1078,7492,446
1079,198171,15945
1080,28168,845
1081,447960,32957
1082,186467,3198
1083,17979,151
1084,136348,4613
1085,74852,1030
1086,30336,545
1087,152165,8017
1088,23716,1112
1089,141747,3340
1090,19173,188
1091,174685,2393
1092,824594,15445
1093,59102,465
1094,1767,60
1095,145442,2816
1096,81462,2123
1097,14155,311
1098,90713,1235
1099,4504,47
1100,139458,2513
1101,7036,53
1102,212510,5485
1103,68764,1108
1104,811764,15280
1105,65114,1986
1106,54840,4476
1107,18537,610
1108,693651,12833
1109,304934,7297
1110,14243,116
1111,36053,525
1112,283010,8342
1113,116519,3630
1114,89912,1378
1115,57328,525
1116,63463,1115
1117,162504,5443
1118,5108,135
1119,119565,3902
1120,138408,9467
1121,130779,7112
1122,94973,1970
1123,94589,2968
1124,122670,1752
1125,9937,154
1126,39609,431
1127,74294,1592
1128,7497,447
1129,198449,15945
1130,28321,850
1131,448563,32957
1132,187153,3229
1133,18219,151
1134,137079,4641
1135,75515,1052
1136,30419,551
1137,152751,8045
1138,23784,1115
1139,141372,3376
1140,19429,189
1141,175906,2428
1142,830916,15654
1143,59364,469
1144,1772,60
1145,146389,2834
1146,81589,2127
1147,14389,316
1148,91887,1249
1149,4535,48
1150,140833,2532
1151,7130,53
1152,213118,5532
1153,69434,1117
1154,816872,15411
1155,65516,1987
1156,54907,4478
1157,18594,609
1158,697030,12874
1159,306756,7375
1160,14612,122
1161,36403,532
1162,285170,8352
1163,117717,3645
1164,91927,1394
1165,57850,530
1166,64227,1126
1167,163244,5465
1168,5139,135
1169,120063,3908
1170,138891,9493
1171,131652,7136
1172,96035,1978
1173,95095,2990
1174,124655,1765
1175,10122,159
1176,39921,438
1177,74905,1617
1178,7509,450
1179,198744,15945
1180,28497,853
1181,449247,32957
1182,188122,3257
1183,18537,150
1184,137700,4663
1185,76305,1067
1186,30630,555
1187,153447,8066
1188,23880,1119
1189,141588,3424
1190,19756,192
1191,177000,2475
1192,836806,15871
1193,59794,472
1194,1781,60
1195,147596,2848
1196,82060,2140
1197,14519,318
1198,92751,1258
1199,4577,48
1200,141828,2545
1201,7276,54
1202,213609,5557
1203,70008,1135
1204,820309,15563
1205,65809,1994
1206,55062,4479
1207,18718,613
1208,701012,12962
1209,309032,7478
1210,14893,125
1211,36555,544
1212,287727,8363
1213,118901,3661
1214,93393,1412
1215,58778,533
1216,64931,1135
1217,163943,5515
1218,5172,135
1219,120661,3916
1220,139378,9518
1221,132369,7147
1222,96971,1985
1223,95738,3018
1224,126486,1775
1225,10274,160
1226,40239,441
1227,75352,1635
1228,7529,451
1229,199112,15945
1230,28636,856
1231,449920,32957
1232,189607,3282
1233,18876,150
1234,138899,4695
1235,77333,1074
1236,30864,561
1237,154177,8088
1238,23970,1121
1239,142285,3448
1240,20057,195
1241,178884,2512
1242,841720,16062
1243,60338,477
1244,1789,60
1245,148793,2867
1246,82289,2151
1247,14787,324
1248,93651,1258
1249,4624,49
1250,142585,2562
1251,7379,55
1252,214384,5604
1253,70370,1152
1254,820658,15652
1255,66244,1995
1256,55033,4477
1257,18751,611
1258,704272,13059
1259,311223,7598
1260,15257,125
1261,36713,545
1262,289931,8360
1263,120095,3677
1264,94521,1408
1265,59480,534
1266,65828,1140
1267,163794,5494
1268,5206,136
1269,121289,3925
1270,139851,9537
1271,133148,7165
1272,98015,1984
1273,96127,3035
1274,128242,1786
1275,10427,163
1276,40372,439
1277,75913,1647
1278,7546,452
1279,199441,15945
1280,28778,861
1281,450580,32957
1282,190892,3312
1283,19217,151
1284,139565,4733
1285,78445,1085
1286,31059,563
1287,154783,8103
1288,23942,1122
1289,143176,3494
1290,20390,196
1291,179261,2537
1292,846174,16137
1293,60742,477
1294,1796,60
1295,150253,2876
1296,82760,2162
1297,14962,331
1298,94618,1268
1299,4636,49
